Simulacion,Generacion,Mejor Fitness,Fitness Promedio
1,0,8520.0,8520.0
1,1,8534.0,8521.08
1,2,8535.0,8526.02
1,3,8536.0,8529.0
1,4,8536.0,8529.44
1,5,8541.0,8529.98
1,6,8541.0,8530.16
1,7,8567.0,8532.06
1,8,8567.0,8530.884615384615
1,9,8776.0,8536.64705882353
1,10,8776.0,8548.66
1,11,8776.0,8555.32
1,12,8776.0,8561.196078431372
1,13,8794.0,8570.725490196079
1,14,8794.0,8574.02
1,15,8794.0,8577.725490196079
1,16,8794.0,8558.61403508772
1,17,8794.0,8573.641509433963
1,18,8794.0,8570.037735849057
1,19,8794.0,8576.433962264151
1,20,8794.0,8581.444444444445
1,21,8794.0,8579.962962962964
1,22,8794.0,8593.24074074074
1,23,9884.0,8609.222222222223
1,24,9884.0,8614.74074074074
1,25,9884.0,8623.333333333334
1,26,9884.0,8599.163636363637
1,27,9884.0,8678.288461538461
1,28,9884.0,8668.471698113208
1,29,9884.0,8655.038461538461
