Simulacion,Generacion,Mejor Fitness,Fitness Promedio
1,0,8509.806723944843,8509.806723944843
1,1,8510.38226380054,8509.659327718087
1,2,8524.622760105063,8510.767936161668
1,3,8547.51936329602,8515.038015585678
1,4,8547.51936329602,8520.29099377144
1,5,8547.51936329602,8524.013002011923
1,6,8770.477735053162,8528.56843042293
1,7,8772.39582926743,8538.311592874867
1,8,8772.39582926743,8544.816822220248
1,9,8774.859191766105,8559.214787232866
1,10,8774.859191766105,8570.987831417648
1,11,8774.859191766105,8578.03160213386
1,12,8775.744716164148,8573.019941763132
1,13,8775.744716164148,8602.94292655804
1,14,8775.744716164148,8591.014028552478
1,15,8775.744716164148,8571.31219997939
1,16,8775.744716164148,8581.529129630308
1,17,9629.016172859247,8619.171652776537
1,18,9629.016172859247,8615.376975255613
1,19,9629.016172859247,8613.40879141132
1,20,9629.016172859247,8628.729914957654
1,21,9629.016172859247,8652.918673973263
1,22,9629.016172859247,8631.714985867902
1,23,9883.569763377376,8657.668973106121
1,24,9883.569763377376,8675.451359590714
1,25,9883.569763377376,8681.114029193932
1,26,9883.569763377376,8679.30111880731
1,27,9883.569763377376,8675.296938000844
1,28,9883.569763377376,8679.518903037939
1,29,9883.569763377376,8677.496154949611
