Simulacion,Generacion,Mejor Fitness,Fitness Promedio
2,0,8509.806723944843,8509.806723944843
2,1,8524.658344653686,8510.360350326257
2,2,8528.420916158428,8512.540352670256
2,3,8639.132262120966,8521.987392810319
2,4,8758.85335274191,8529.561451691501
2,5,8758.85335274191,8530.515258827074
2,6,8773.392890938587,8536.090821786116
2,7,8773.392890938587,8553.136993160599
2,8,8775.919937259005,8566.470040136155
2,9,8775.919937259005,8573.583266926473
2,10,8775.919937259005,8557.114144566209
2,11,8775.919937259005,8550.978055575433
2,12,8775.919937259005,8573.418289198287
2,13,8919.903707996365,8566.523704813999
2,14,9381.970874472732,8596.323619792971
2,15,9381.970874472732,8585.49838304724
2,16,9381.970874472732,8594.73978231888
2,17,9381.970874472732,8585.11577394632
2,18,9381.970874472732,8601.041598840759
2,19,9381.970874472732,8614.100304836056
2,20,9381.970874472732,8622.682577782427
2,21,9381.970874472732,8600.828576076694
2,22,9627.944896554287,8644.894943368465
2,23,9627.944896554287,8623.941754661975
2,24,9634.987671441088,8669.984273887347
2,25,9634.987671441088,8683.790060588855
2,26,9634.987671441088,8644.794185202438
2,27,9634.987671441088,8674.856487997855
2,28,9981.751712409105,8698.682203057444
2,29,9981.751712409105,8698.09091447697
