simulacion,generacion,genome_id,fitness
1,1,50,8346.0
1,1,49,8346.0
1,1,48,8346.0
1,1,47,8346.0
1,1,46,8346.0
1,1,45,8346.0
1,1,44,8346.0
1,1,43,8346.0
1,1,42,8346.0
1,1,41,8346.0
1,1,40,8346.0
1,1,39,8346.0
1,1,38,8346.0
1,1,37,8346.0
1,1,36,8346.0
1,1,35,8346.0
1,1,34,8346.0
1,1,33,8346.0
1,1,32,8346.0
1,1,31,8346.0
1,1,30,8346.0
1,1,29,8346.0
1,1,28,8346.0
1,1,27,8346.0
1,1,26,8346.0
1,1,25,8346.0
1,1,24,8346.0
1,1,23,8346.0
1,1,22,8346.0
1,1,21,8346.0
1,1,20,8346.0
1,1,19,8346.0
1,1,18,8346.0
1,1,17,8346.0
1,1,16,8346.0
1,1,15,8346.0
1,1,14,8346.0
1,1,13,8346.0
1,1,12,8346.0
1,1,11,8346.0
1,1,10,8346.0
1,1,9,8346.0
1,1,8,8346.0
1,1,7,8346.0
1,1,6,8346.0
1,1,5,8346.0
1,1,4,8346.0
1,1,3,8346.0
1,1,2,8346.0
1,1,1,8346.0
1,2,95,8346.0
1,2,94,8346.0
1,2,93,8346.0
1,2,92,8346.0
1,2,91,8346.0
1,2,90,8346.0
1,2,89,8346.0
1,2,88,8346.0
1,2,87,8346.0
1,2,86,8346.0
1,2,85,8344.0
1,2,84,8346.0
1,2,83,8346.0
1,2,82,8346.0
1,2,81,8346.0
1,2,80,8346.0
1,2,79,8346.0
1,2,78,8346.0
1,2,77,8344.0
1,2,76,8346.0
1,2,75,8346.0
1,2,74,8346.0
1,2,73,8346.0
1,2,72,8346.0
1,2,71,8346.0
1,2,70,8346.0
1,2,69,8346.0
1,2,68,8346.0
1,2,67,8346.0
1,2,66,8344.0
1,2,65,8346.0
1,2,64,8346.0
1,2,63,8346.0
1,2,61,8346.0
1,2,60,8346.0
1,2,59,8346.0
1,2,58,8346.0
1,2,57,8346.0
1,2,56,8346.0
1,2,55,8346.0
1,2,53,8346.0
1,2,52,8346.0
1,2,51,8346.0
1,2,5,8346.0
1,2,4,8346.0
1,2,3,8346.0
1,2,2,8346.0
1,2,1,8346.0
1,2,62,8375.0
1,2,54,8438.0
1,3,135,8346.0
1,3,134,8346.0
1,3,133,8346.0
1,3,132,8346.0
1,3,131,8346.0
1,3,129,8344.0
1,3,128,8346.0
1,3,127,8346.0
1,3,126,8345.0
1,3,125,8346.0
1,3,124,8346.0
1,3,123,8346.0
1,3,122,8346.0
1,3,121,8346.0
1,3,119,8344.0
1,3,118,8346.0
1,3,117,8346.0
1,3,116,8346.0
1,3,115,8346.0
1,3,114,8346.0
1,3,113,8346.0
1,3,112,8346.0
1,3,111,8346.0
1,3,110,8346.0
1,3,109,8346.0
1,3,108,8346.0
1,3,107,8345.0
1,3,106,8346.0
1,3,105,8346.0
1,3,102,8346.0
1,3,101,8346.0
1,3,3,8346.0
1,3,2,8346.0
1,3,1,8346.0
1,3,99,8346.0
1,3,98,8346.0
1,3,97,8346.0
1,3,96,8346.0
1,3,85,8344.0
1,3,93,8346.0
1,3,89,8346.0
1,3,88,8346.0
1,3,86,8346.0
1,3,100,8362.0
1,3,103,8375.0
1,3,62,8375.0
1,3,120,8463.0
1,3,104,8489.0
1,3,54,8438.0
1,3,130,8446.0
1,4,175,8345.0
1,4,174,8345.0
1,4,172,8346.0
1,4,167,8344.0
1,4,166,8346.0
1,4,165,8346.0
1,4,164,8346.0
1,4,163,8346.0
1,4,162,8344.0
1,4,161,8344.0
1,4,159,8346.0
1,4,158,8344.0
1,4,157,8344.0
1,4,156,8344.0
1,4,154,8346.0
1,4,153,8344.0
1,4,152,8344.0
1,4,151,8346.0
1,4,150,8344.0
1,4,145,8344.0
1,4,143,8346.0
1,4,142,8346.0
1,4,139,8345.0
1,4,138,8346.0
1,4,137,8344.0
1,4,136,8346.0
1,4,133,8346.0
1,4,132,8346.0
1,4,2,8346.0
1,4,146,8351.0
1,4,141,8351.0
1,4,100,8362.0
1,4,173,8374.0
1,4,168,8375.0
1,4,103,8375.0
1,4,149,8375.0
1,4,148,8376.0
1,4,144,8375.0
1,4,140,8375.0
1,4,62,8375.0
1,4,170,8381.0
1,4,169,8381.0
1,4,147,8381.0
1,4,155,8398.0
1,4,171,8404.0
1,4,120,8463.0
1,4,160,8473.0
1,4,104,8489.0
1,4,54,8438.0
1,4,130,8446.0
1,5,211,8344.0
1,5,203,8344.0
1,5,192,8344.0
1,5,186,8346.0
1,5,185,8346.0
1,5,210,8352.0
1,5,179,8351.0
1,5,215,8375.0
1,5,212,8375.0
1,5,209,8375.0
1,5,208,8376.0
1,5,206,8376.0
1,5,205,8376.0
1,5,202,8375.0
1,5,201,8375.0
1,5,199,8375.0
1,5,195,8375.0
1,5,193,8374.0
1,5,191,8375.0
1,5,184,8375.0
1,5,178,8375.0
1,5,177,8375.0
1,5,176,8376.0
1,5,140,8375.0
1,5,148,8376.0
1,5,207,8380.0
1,5,183,8373.0
1,5,147,8381.0
1,5,200,8387.0
1,5,194,8387.0
1,5,181,8386.0
1,5,214,8393.0
1,5,204,8393.0
1,5,198,8392.0
1,5,182,8393.0
1,5,155,8398.0
1,5,171,8404.0
1,5,190,8420.0
1,5,196,8417.0
1,5,213,8443.0
1,5,120,8463.0
1,5,160,8473.0
1,5,180,8485.0
1,5,104,8489.0
1,5,188,8507.0
1,5,54,8438.0
1,5,189,8426.0
1,5,130,8446.0
1,5,187,8428.0
1,5,197,8373.0
1,6,252,8346.0
1,6,251,8344.0
1,6,249,8344.0
1,6,247,8345.0
1,6,245,8345.0
1,6,242,8344.0
1,6,241,8344.0
1,6,238,8344.0
1,6,237,8344.0
1,6,236,8345.0
1,6,234,8346.0
1,6,230,8346.0
1,6,228,8344.0
1,6,226,8344.0
1,6,222,8344.0
1,6,221,8344.0
1,6,220,8345.0
1,6,218,8345.0
1,6,217,8344.0
1,6,254,8352.0
1,6,225,8351.0
1,6,216,8351.0
1,6,246,8357.0
1,6,244,8362.0
1,6,250,8375.0
1,6,248,8375.0
1,6,243,8375.0
1,6,235,8376.0
1,6,232,8374.0
1,6,231,8375.0
1,6,227,8375.0
1,6,224,8375.0
1,6,229,8381.0
1,6,223,8387.0
1,6,255,8382.0
1,6,239,8402.0
1,6,171,8404.0
1,6,196,8417.0
1,6,213,8443.0
1,6,253,8447.0
1,6,120,8463.0
1,6,160,8473.0
1,6,180,8485.0
1,6,104,8489.0
1,6,188,8507.0
1,6,240,8420.0
1,6,233,8438.0
1,6,54,8438.0
1,6,130,8446.0
1,6,219,8637.0
1,7,294,8344.0
1,7,280,8345.0
1,7,277,8346.0
1,7,274,8344.0
1,7,271,8342.0
1,7,268,8344.0
1,7,264,8344.0
1,7,262,8345.0
1,7,261,8346.0
1,7,257,8344.0
1,7,256,8345.0
1,7,295,8351.0
1,7,292,8351.0
1,7,263,8351.0
1,7,278,8357.0
1,7,282,8376.0
1,7,279,8375.0
1,7,276,8375.0
1,7,275,8374.0
1,7,272,8375.0
1,7,267,8380.0
1,7,273,8392.0
1,7,283,8388.0
1,7,260,8408.0
1,7,253,8447.0
1,7,293,8454.0
1,7,258,8447.0
1,7,265,8463.0
1,7,120,8463.0
1,7,160,8473.0
1,7,289,8465.0
1,7,180,8485.0
1,7,104,8489.0
1,7,284,8509.0
1,7,269,8506.0
1,7,287,8501.0
1,7,188,8507.0
1,7,290,8437.0
1,7,288,8427.0
1,7,286,8419.0
1,7,233,8438.0
1,7,54,8438.0
1,7,259,8418.0
1,7,291,8441.0
1,7,130,8446.0
1,7,266,8417.0
1,7,285,8476.0
1,7,219,8637.0
1,7,270,8629.0
1,7,281,8396.0
1,8,333,8344.0
1,8,325,8346.0
1,8,314,8344.0
1,8,312,8344.0
1,8,310,8344.0
1,8,309,8346.0
1,8,305,8345.0
1,8,304,8346.0
1,8,298,8346.0
1,8,296,8345.0
1,8,332,8351.0
1,8,316,8351.0
1,8,315,8351.0
1,8,300,8352.0
1,8,330,8362.0
1,8,335,8375.0
1,8,321,8375.0
1,8,319,8375.0
1,8,318,8376.0
1,8,317,8366.0
1,8,313,8375.0
1,8,306,8375.0
1,8,323,8373.0
1,8,307,8381.0
1,8,334,8387.0
1,8,326,8387.0
1,8,322,8376.0
1,8,308,8387.0
1,8,311,8392.0
1,8,302,8402.0
1,8,327,8398.0
1,8,301,8439.0
1,8,160,8473.0
1,8,299,8485.0
1,8,180,8485.0
1,8,104,8489.0
1,8,329,8497.0
1,8,284,8509.0
1,8,269,8506.0
1,8,287,8501.0
1,8,188,8507.0
1,8,331,8513.0
1,8,303,8429.0
1,8,328,8437.0
1,8,320,8417.0
1,8,297,8411.0
1,8,285,8476.0
1,8,324,8314.0
1,8,219,8637.0
1,8,270,8629.0
1,9,375,8346.0
1,9,370,8345.0
1,9,368,8345.0
1,9,367,8346.0
1,9,366,8344.0
1,9,356,8345.0
1,9,354,8345.0
1,9,351,8346.0
1,9,345,8344.0
1,9,343,8344.0
1,9,342,8346.0
1,9,341,8342.0
1,9,338,8345.0
1,9,336,8344.0
1,9,361,8352.0
1,9,357,8351.0
1,9,340,8351.0
1,9,337,8351.0
1,9,369,8357.0
1,9,365,8362.0
1,9,374,8375.0
1,9,372,8376.0
1,9,348,8376.0
1,9,347,8374.0
1,9,344,8376.0
1,9,346,8382.0
1,9,350,8386.0
1,9,359,8391.0
1,9,355,8393.0
1,9,339,8391.0
1,9,353,8387.0
1,9,349,8403.0
1,9,360,8443.0
1,9,352,8485.0
1,9,180,8485.0
1,9,299,8485.0
1,9,329,8497.0
1,9,284,8509.0
1,9,269,8506.0
1,9,364,8498.0
1,9,287,8501.0
1,9,188,8507.0
1,9,331,8513.0
1,9,363,8423.0
1,9,371,8439.0
1,9,358,8420.0
1,9,362,8325.0
1,9,219,8637.0
1,9,270,8629.0
1,9,373,8950.0
1,10,411,8346.0
1,10,407,8344.0
1,10,402,8344.0
1,10,396,8346.0
1,10,395,8345.0
1,10,391,8346.0
1,10,390,8346.0
1,10,388,8344.0
1,10,387,8345.0
1,10,386,8346.0
1,10,385,8344.0
1,10,384,8344.0
1,10,380,8346.0
1,10,378,8344.0
1,10,351,8346.0
1,10,405,8351.0
1,10,383,8351.0
1,10,394,8357.0
1,10,401,8375.0
1,10,399,8375.0
1,10,392,8375.0
1,10,382,8375.0
1,10,381,8376.0
1,10,376,8375.0
1,10,348,8376.0
1,10,410,8379.0
1,10,412,8386.0
1,10,403,8387.0
1,10,400,8387.0
1,10,393,8387.0
1,10,377,8386.0
1,10,404,8398.0
1,10,180,8485.0
1,10,299,8485.0
1,10,379,8485.0
1,10,352,8485.0
1,10,284,8509.0
1,10,269,8506.0
1,10,188,8507.0
1,10,331,8513.0
1,10,389,8476.0
1,10,406,8434.0
1,10,358,8420.0
1,10,409,8436.0
1,10,398,8441.0
1,10,397,8317.0
1,10,408,8326.0
1,10,270,8629.0
1,10,219,8637.0
1,10,373,8950.0
1,11,444,8346.0
1,11,441,8344.0
1,11,440,8344.0
1,11,436,8346.0
1,11,433,8344.0
1,11,432,8345.0
1,11,428,8345.0
1,11,425,8345.0
1,11,420,8344.0
1,11,419,8346.0
1,11,417,8344.0
1,11,414,8344.0
1,11,390,8346.0
1,11,386,8346.0
1,11,445,8351.0
1,11,443,8351.0
1,11,442,8351.0
1,11,430,8351.0
1,11,429,8351.0
1,11,421,8351.0
1,11,383,8351.0
1,11,438,8375.0
1,11,431,8375.0
1,11,427,8375.0
1,11,426,8380.0
1,11,423,8381.0
1,11,418,8372.0
1,11,413,8370.0
1,11,416,8387.0
1,11,422,8392.0
1,11,446,8387.0
1,11,415,8409.0
1,11,437,8475.0
1,11,352,8485.0
1,11,180,8485.0
1,11,299,8485.0
1,11,284,8509.0
1,11,269,8506.0
1,11,188,8507.0
1,11,331,8513.0
1,11,424,8433.0
1,11,358,8420.0
1,11,398,8441.0
1,11,435,8318.0
1,11,439,8640.0
1,11,219,8637.0
1,11,270,8629.0
1,11,434,8395.0
1,11,373,8950.0
1,12,482,8346.0
1,12,471,8346.0
1,12,470,8346.0
1,12,466,8345.0
1,12,464,8344.0
1,12,462,8345.0
1,12,475,8351.0
1,12,469,8351.0
1,12,476,8375.0
1,12,474,8375.0
1,12,472,8374.0
1,12,468,8375.0
1,12,467,8375.0
1,12,465,8374.0
1,12,460,8375.0
1,12,453,8374.0
1,12,479,8381.0
1,12,463,8381.0
1,12,459,8382.0
1,12,456,8381.0
1,12,413,8370.0
1,12,457,8385.0
1,12,416,8387.0
1,12,473,8391.0
1,12,448,8381.0
1,12,450,8398.0
1,12,447,8398.0
1,12,477,8403.0
1,12,452,8402.0
1,12,415,8409.0
1,12,451,8443.0
1,12,352,8485.0
1,12,180,8485.0
1,12,299,8485.0
1,12,449,8466.0
1,12,284,8509.0
1,12,269,8506.0
1,12,188,8507.0
1,12,331,8513.0
1,12,461,8424.0
1,12,358,8420.0
1,12,480,8483.0
1,12,478,8327.0
1,12,458,8330.0
1,12,481,8756.0
1,12,455,8732.0
1,12,439,8640.0
1,12,219,8637.0
1,12,270,8629.0
1,12,454,8397.0
1,12,373,8950.0
1,13,514,8344.0
1,13,511,8345.0
1,13,509,8345.0
1,13,495,8346.0
1,13,493,8346.0
1,13,510,8351.0
1,13,503,8352.0
1,13,497,8351.0
1,13,501,8363.0
1,13,512,8374.0
1,13,505,8375.0
1,13,498,8375.0
1,13,496,8375.0
1,13,492,8375.0
1,13,484,8376.0
1,13,516,8371.0
1,13,502,8381.0
1,13,488,8375.0
1,13,491,8388.0
1,13,415,8409.0
1,13,489,8424.0
1,13,483,8443.0
1,13,451,8443.0
1,13,485,8451.0
1,13,487,8462.0
1,13,180,8485.0
1,13,299,8485.0
1,13,449,8466.0
1,13,269,8506.0
1,13,188,8507.0
1,13,331,8513.0
1,13,486,8454.0
1,13,494,8440.0
1,13,358,8420.0
1,13,508,8442.0
1,13,506,8465.0
1,13,507,8324.0
1,13,490,8771.0
1,13,481,8756.0
1,13,455,8732.0
1,13,499,8664.0
1,13,439,8640.0
1,13,219,8637.0
1,13,270,8629.0
1,13,513,8627.0
1,13,500,8405.0
