Simulacion,Generacion,Mejor Fitness,Fitness Promedio
1,0,8509.806723944843,8509.806723944843
1,1,8510.38226380054,8509.738781230022
1,2,8524.622760105063,8510.529219915563
1,3,8714.183139012403,8519.790377591706
1,4,8714.183139012403,8525.932041919226
1,5,8714.183139012403,8524.018654845117
1,6,9664.278389137668,8547.46218910906
1,7,9664.278389137668,8547.504533965566
1,8,9664.278389137668,8553.023261804638
1,9,9664.278389137668,8568.837929157418
1,10,9664.278389137668,8620.669888743209
1,11,9664.278389137668,8638.46453302425
1,12,9664.278389137668,8669.011685384878
1,13,9978.976203958371,8693.355164504728
1,14,9978.976203958371,8694.722151804091
1,15,9978.976203958371,8644.766894730768
1,16,9978.976203958371,8672.310128611316
1,17,9978.976203958371,8693.042642182956
1,18,9978.976203958371,8745.874799854832
1,19,9978.976203958371,8787.83004866777
1,20,9978.976203958371,8695.1577176859
1,21,9978.976203958371,8700.04021119226
1,22,9978.976203958371,8685.235364934915
1,23,9978.976203958371,8733.254272328679
1,24,9978.976203958371,8701.581258729975
1,25,9978.976203958371,8708.702281343949
1,26,9978.976203958371,8730.091770636787
1,27,9978.976203958371,8713.128117492235
1,28,9978.976203958371,8752.392484678703
1,29,9978.976203958371,8763.547392998034
1,30,9978.976203958371,8724.212808923174
1,31,9989.229670385732,8841.01239950482
1,32,9989.229670385732,8746.417205321824
1,33,9989.229670385732,8733.182660344866
1,34,9990.513167019495,8763.745707374406
1,35,9990.513167019495,8797.974991089593
1,36,9990.513167019495,8808.08532044264
1,37,9990.513167019495,8829.791861395908
1,38,9990.513167019495,8813.150753354268
1,39,9990.513167019495,8868.72789027648
1,40,9990.513167019495,8818.834917007553
1,41,9990.513167019495,8841.138141675838
1,42,9990.513167019495,8876.80032514557
1,43,9990.513167019495,8916.903628555161
1,44,9990.513167019495,8868.23805055112
1,45,9990.513167019495,8923.812990574497
1,46,9990.513167019495,8995.616462627384
1,47,9990.513167019495,8948.996169957016
1,48,9990.513167019495,8988.863502681268
1,49,9990.513167019495,9026.629204031588
