Simulacion,Generacion,Mejor Fitness,Fitness Promedio
1,0,8509.806723944843,8509.806723944843
1,1,8509.806723944843,8509.667680572878
1,2,8532.031335484302,8510.821836136056
1,3,8532.031335484302,8515.04890914531
1,4,8546.83070497619,8523.290078162248
1,5,8546.83070497619,8522.738663649061
1,6,8767.204396503621,8529.810714615665
1,7,9383.742748521367,8545.164890461336
1,8,9383.742748521367,8550.535530085795
1,9,9383.742748521367,8560.381044229915
1,10,9383.742748521367,8572.65257364315
1,11,9383.742748521367,8592.69272321997
1,12,9383.742748521367,8625.963567763496
1,13,9383.742748521367,8621.905702118038
1,14,9383.742748521367,8641.31788333358
1,15,9888.69411516007,8681.425023562479
1,16,9888.69411516007,8676.721264923408
1,17,9888.69411516007,8716.21761190463
1,18,9888.69411516007,8713.887619655328
1,19,9888.69411516007,8750.539804752385
1,20,9972.705311872087,8792.08341053485
1,21,9972.705311872087,8753.420536548823
1,22,9972.705311872087,8773.852384126432
1,23,9972.705311872087,8759.485983961154
1,24,9972.705311872087,8769.633603006205
1,25,9972.705311872087,8796.860080310418
1,26,9972.705311872087,8813.912620621864
1,27,9972.705311872087,8860.935158323233
1,28,9972.705311872087,8837.747101284303
1,29,9972.705311872087,8852.982547585438
1,30,9972.705311872087,8823.163393356985
1,31,9972.705311872087,8846.503990613843
1,32,9972.705311872087,8875.60787637813
1,33,9972.705311872087,8828.803788358173
1,34,9972.705311872087,8840.814733349695
1,35,9972.705311872087,8817.348987209105
1,36,9972.705311872087,8851.09795414733
1,37,9972.705311872087,8859.870893102037
1,38,9972.705311872087,8834.446795937925
1,39,9972.705311872087,8863.821688903181
1,40,9972.705311872087,8837.616406456116
1,41,9972.705311872087,8872.68558783951
1,42,9979.900248757758,8915.925385158376
1,43,9979.900248757758,8893.511030542755
1,44,9982.737323498368,8897.63352511095
1,45,9982.737323498368,8919.776539238808
1,46,9982.737323498368,8895.90899157687
1,47,9982.737323498368,8911.707746764187
1,48,9982.737323498368,8818.274361305183
1,49,9982.737323498368,8819.40486275181
