Simulacion,Generacion,Mejor Fitness,Fitness Promedio
34,0,8509.806723944843,8509.806723944843
34,1,8528.134177310989,8510.955483760226
34,2,8531.798038415694,8514.877332794515
34,3,8532.515076738435,8522.791437615058
34,4,8532.515076738435,8522.990135621214
34,5,8536.783679697359,8521.924016564746
34,6,8536.783679697359,8522.015035518487
34,7,8538.389586791336,8524.327010624818
34,8,8538.389586791336,8522.761749510526
34,9,8773.642792657865,8527.475998752847
34,10,8773.642792657865,8526.88042633681
34,11,8773.642792657865,8529.280761103077
34,12,8773.642792657865,8531.455430542055
34,13,8773.642792657865,8549.658227409956
34,14,9632.558848249138,8590.09160471875
34,15,9632.558848249138,8590.02168875791
34,16,9632.558848249138,8630.550242151252
34,17,9632.558848249138,8649.704168654418
34,18,9632.558848249138,8654.080420883382
34,19,9632.558848249138,8648.61597691264
