simulacion,generacion,genome_id,fitness
1,1,50,8346.0
1,1,49,8346.0
1,1,48,8346.0
1,1,47,8346.0
1,1,46,8346.0
1,1,45,8346.0
1,1,44,8346.0
1,1,43,8346.0
1,1,42,8346.0
1,1,41,8346.0
1,1,40,8346.0
1,1,39,8346.0
1,1,38,8346.0
1,1,37,8346.0
1,1,36,8346.0
1,1,35,8346.0
1,1,34,8346.0
1,1,33,8346.0
1,1,32,8346.0
1,1,31,8346.0
1,1,30,8346.0
1,1,29,8346.0
1,1,28,8346.0
1,1,27,8346.0
1,1,26,8346.0
1,1,25,8346.0
1,1,24,8346.0
1,1,23,8346.0
1,1,22,8346.0
1,1,21,8346.0
1,1,20,8346.0
1,1,19,8346.0
1,1,18,8346.0
1,1,17,8346.0
1,1,16,8346.0
1,1,15,8346.0
1,1,14,8346.0
1,1,13,8346.0
1,1,12,8346.0
1,1,11,8346.0
1,1,10,8346.0
1,1,9,8346.0
1,1,8,8346.0
1,1,7,8346.0
1,1,6,8346.0
1,1,5,8346.0
1,1,4,8346.0
1,1,3,8346.0
1,1,2,8346.0
1,1,1,8346.0
1,2,90,8346.0
1,2,89,8346.0
1,2,88,8346.0
1,2,87,8346.0
1,2,86,8346.0
1,2,85,8346.0
1,2,84,8346.0
1,2,83,8346.0
1,2,82,8346.0
1,2,81,8346.0
1,2,80,8344.0
1,2,79,8346.0
1,2,78,8346.0
1,2,13,8346.0
1,2,11,8346.0
1,2,10,8346.0
1,2,9,8346.0
1,2,8,8346.0
1,2,77,8346.0
1,2,76,8345.0
1,2,75,8346.0
1,2,74,8346.0
1,2,73,8346.0
1,2,72,8346.0
1,2,71,8346.0
1,2,69,8346.0
1,2,68,8346.0
1,2,67,8346.0
1,2,66,8346.0
1,2,65,8346.0
1,2,64,8346.0
1,2,63,8346.0
1,2,62,8346.0
1,2,61,8346.0
1,2,60,8346.0
1,2,59,8346.0
1,2,58,8344.0
1,2,57,8346.0
1,2,55,8346.0
1,2,54,8346.0
1,2,52,8346.0
1,2,51,8346.0
1,2,5,8346.0
1,2,4,8346.0
1,2,3,8346.0
1,2,2,8346.0
1,2,1,8346.0
1,2,70,8375.0
1,2,56,8387.0
1,2,53,8388.0
1,3,129,8346.0
1,3,126,8344.0
1,3,124,8346.0
1,3,123,8344.0
1,3,118,8346.0
1,3,116,8346.0
1,3,115,8344.0
1,3,114,8346.0
1,3,113,8346.0
1,3,111,8346.0
1,3,110,8344.0
1,3,51,8346.0
1,3,2,8346.0
1,3,1,8346.0
1,3,108,8346.0
1,3,106,8346.0
1,3,105,8346.0
1,3,104,8346.0
1,3,103,8346.0
1,3,102,8346.0
1,3,100,8346.0
1,3,99,8346.0
1,3,98,8346.0
1,3,97,8346.0
1,3,96,8346.0
1,3,95,8346.0
1,3,94,8346.0
1,3,93,8344.0
1,3,92,8346.0
1,3,91,8346.0
1,3,5,8346.0
1,3,4,8346.0
1,3,3,8346.0
1,3,8,8346.0
1,3,128,8366.0
1,3,119,8375.0
1,3,101,8375.0
1,3,70,8375.0
1,3,122,8387.0
1,3,121,8387.0
1,3,117,8387.0
1,3,109,8386.0
1,3,56,8387.0
1,3,53,8388.0
1,3,107,8392.0
1,3,120,8425.0
1,3,127,8428.0
1,3,125,8465.0
1,3,112,8326.0
1,3,130,8636.0
1,4,156,8345.0
1,4,8,8346.0
1,4,138,8344.0
1,4,134,8344.0
1,4,143,8352.0
1,4,170,8362.0
1,4,160,8375.0
1,4,159,8375.0
1,4,158,8376.0
1,4,157,8376.0
1,4,154,8375.0
1,4,119,8375.0
1,4,70,8375.0
1,4,149,8376.0
1,4,133,8375.0
1,4,141,8381.0
1,4,155,8386.0
1,4,153,8387.0
1,4,148,8387.0
1,4,147,8388.0
1,4,146,8387.0
1,4,136,8386.0
1,4,132,8387.0
1,4,131,8386.0
1,4,56,8387.0
1,4,53,8388.0
1,4,166,8393.0
1,4,162,8392.0
1,4,107,8392.0
1,4,152,8392.0
1,4,150,8393.0
1,4,137,8397.0
1,4,167,8403.0
1,4,120,8425.0
1,4,142,8428.0
1,4,127,8428.0
1,4,163,8427.0
1,4,161,8437.0
1,4,169,8465.0
1,4,151,8465.0
1,4,125,8465.0
1,4,168,8498.0
1,4,144,8432.0
1,4,164,8417.0
1,4,140,8417.0
1,4,165,8411.0
1,4,139,8429.0
1,4,135,8328.0
1,4,145,8684.0
1,4,130,8636.0
1,5,204,8346.0
1,5,203,8345.0
1,5,202,8344.0
1,5,200,8345.0
1,5,191,8344.0
1,5,188,8344.0
1,5,184,8345.0
1,5,183,8344.0
1,5,180,8345.0
1,5,206,8351.0
1,5,208,8375.0
1,5,196,8368.0
1,5,192,8376.0
1,5,190,8376.0
1,5,175,8376.0
1,5,172,8376.0
1,5,198,8381.0
1,5,178,8381.0
1,5,205,8387.0
1,5,189,8387.0
1,5,177,8387.0
1,5,174,8387.0
1,5,107,8392.0
1,5,199,8398.0
1,5,187,8394.0
1,5,186,8398.0
1,5,185,8397.0
1,5,171,8398.0
1,5,167,8403.0
1,5,182,8407.0
1,5,194,8438.0
1,5,163,8427.0
1,5,169,8465.0
1,5,151,8465.0
1,5,176,8469.0
1,5,168,8498.0
1,5,209,8515.0
1,5,207,8432.0
1,5,181,8422.0
1,5,179,8417.0
1,5,164,8417.0
1,5,210,8415.0
1,5,197,8416.0
1,5,195,8415.0
1,5,193,8411.0
1,5,165,8411.0
1,5,201,8323.0
1,5,173,8322.0
1,5,145,8684.0
1,5,130,8636.0
1,6,248,8344.0
1,6,246,8346.0
1,6,243,8346.0
1,6,241,8346.0
1,6,230,8346.0
1,6,228,8345.0
1,6,227,8344.0
1,6,226,8345.0
1,6,224,8344.0
1,6,221,8344.0
1,6,219,8344.0
1,6,217,8344.0
1,6,216,8346.0
1,6,249,8376.0
1,6,234,8375.0
1,6,231,8375.0
1,6,225,8375.0
1,6,235,8381.0
1,6,233,8381.0
1,6,222,8381.0
1,6,244,8386.0
1,6,240,8385.0
1,6,229,8388.0
1,6,218,8377.0
1,6,213,8378.0
1,6,239,8372.0
1,6,220,8393.0
1,6,236,8413.0
1,6,215,8415.0
1,6,212,8434.0
1,6,194,8438.0
1,6,163,8427.0
1,6,245,8419.0
1,6,238,8457.0
1,6,250,8463.0
1,6,169,8465.0
1,6,151,8465.0
1,6,176,8469.0
1,6,247,8477.0
1,6,168,8498.0
1,6,209,8515.0
1,6,207,8432.0
1,6,232,8418.0
1,6,211,8421.0
1,6,223,8413.0
1,6,242,8418.0
1,6,214,8413.0
1,6,237,8326.0
1,6,145,8684.0
1,6,130,8636.0
1,7,289,8346.0
1,7,283,8344.0
1,7,278,8346.0
1,7,277,8345.0
1,7,271,8344.0
1,7,269,8344.0
1,7,265,8346.0
1,7,264,8344.0
1,7,261,8344.0
1,7,252,8345.0
1,7,287,8375.0
1,7,275,8375.0
1,7,272,8375.0
1,7,260,8376.0
1,7,254,8375.0
1,7,284,8372.0
1,7,270,8382.0
1,7,258,8386.0
1,7,268,8379.0
1,7,286,8396.0
1,7,282,8397.0
1,7,285,8403.0
1,7,273,8408.0
1,7,267,8419.0
1,7,259,8367.0
1,7,255,8428.0
1,7,253,8440.0
1,7,151,8465.0
1,7,250,8463.0
1,7,169,8465.0
1,7,263,8465.0
1,7,176,8469.0
1,7,247,8477.0
1,7,256,8481.0
1,7,168,8498.0
1,7,209,8515.0
1,7,276,8463.0
1,7,262,8463.0
1,7,207,8432.0
1,7,266,8425.0
1,7,281,8424.0
1,7,251,8415.0
1,7,274,8416.0
1,7,288,8409.0
1,7,279,8426.0
1,7,280,8634.0
1,7,145,8684.0
1,7,257,8470.0
1,7,130,8636.0
1,7,290,8645.0
1,8,318,8344.0
1,8,305,8346.0
1,8,302,8344.0
1,8,301,8345.0
1,8,300,8344.0
1,8,299,8344.0
1,8,297,8344.0
1,8,296,8344.0
1,8,326,8351.0
1,8,317,8352.0
1,8,311,8352.0
1,8,293,8352.0
1,8,292,8356.0
1,8,328,8376.0
1,8,324,8375.0
1,8,323,8375.0
1,8,319,8375.0
1,8,309,8375.0
1,8,304,8375.0
1,8,294,8376.0
1,8,313,8381.0
1,8,325,8387.0
1,8,308,8384.0
1,8,320,8393.0
1,8,316,8393.0
1,8,315,8398.0
1,8,303,8402.0
1,8,298,8402.0
1,8,295,8403.0
1,8,291,8408.0
1,8,330,8422.0
1,8,310,8433.0
1,8,169,8465.0
1,8,176,8469.0
1,8,247,8477.0
1,8,256,8481.0
1,8,168,8498.0
1,8,209,8515.0
1,8,322,8424.0
1,8,327,8413.0
1,8,314,8413.0
1,8,329,8318.0
1,8,321,8319.0
1,8,280,8634.0
1,8,145,8684.0
1,8,130,8636.0
1,8,307,8646.0
1,8,306,8623.0
1,8,312,8644.0
1,8,290,8645.0
1,9,360,8345.0
1,9,351,8346.0
1,9,348,8344.0
1,9,343,8344.0
1,9,338,8345.0
1,9,333,8344.0
1,9,362,8375.0
1,9,354,8375.0
1,9,337,8375.0
1,9,334,8376.0
1,9,369,8381.0
1,9,359,8381.0
1,9,349,8381.0
1,9,336,8381.0
1,9,313,8381.0
1,9,365,8388.0
1,9,357,8379.0
1,9,350,8387.0
1,9,339,8385.0
1,9,335,8387.0
1,9,331,8387.0
1,9,358,8381.0
1,9,353,8393.0
1,9,342,8398.0
1,9,355,8403.0
1,9,356,8407.0
1,9,361,8422.0
1,9,346,8430.0
1,9,340,8429.0
1,9,345,8444.0
1,9,176,8469.0
1,9,256,8481.0
1,9,168,8498.0
1,9,364,8422.0
1,9,344,8414.0
1,9,367,8439.0
1,9,366,8433.0
1,9,363,8431.0
1,9,352,8411.0
1,9,332,8448.0
1,9,347,8386.0
1,9,368,8527.0
1,9,341,8567.0
1,9,280,8634.0
1,9,145,8684.0
1,9,130,8636.0
1,9,307,8646.0
1,9,306,8623.0
1,9,312,8644.0
1,9,290,8645.0
1,10,400,8344.0
1,10,399,8344.0
1,10,386,8346.0
1,10,385,8344.0
1,10,383,8345.0
1,10,378,8344.0
1,10,377,8346.0
1,10,375,8344.0
1,10,373,8344.0
1,10,372,8344.0
1,10,384,8351.0
1,10,402,8361.0
1,10,396,8361.0
1,10,394,8375.0
1,10,387,8375.0
1,10,381,8375.0
1,10,380,8375.0
1,10,376,8375.0
1,10,391,8371.0
1,10,382,8381.0
1,10,379,8381.0
1,10,370,8382.0
1,10,335,8387.0
1,10,331,8387.0
1,10,365,8388.0
1,10,371,8386.0
1,10,390,8393.0
1,10,388,8393.0
1,10,401,8404.0
1,10,395,8407.0
1,10,398,8437.0
1,10,389,8448.0
1,10,176,8469.0
1,10,256,8481.0
1,10,168,8498.0
1,10,403,8422.0
1,10,393,8434.0
1,10,397,8425.0
1,10,332,8448.0
1,10,374,8323.0
1,10,392,8581.0
1,10,341,8567.0
1,10,280,8634.0
1,10,145,8684.0
1,10,130,8636.0
1,10,307,8646.0
1,10,306,8623.0
1,10,312,8644.0
1,10,290,8645.0
1,11,425,8344.0
1,11,422,8345.0
1,11,417,8345.0
1,11,415,8344.0
1,11,413,8344.0
1,11,409,8344.0
1,11,405,8346.0
1,11,383,8345.0
1,11,432,8351.0
1,11,434,8356.0
1,11,407,8356.0
1,11,438,8375.0
1,11,435,8375.0
1,11,429,8375.0
1,11,420,8375.0
1,11,418,8375.0
1,11,416,8375.0
1,11,414,8375.0
1,11,408,8376.0
1,11,406,8374.0
1,11,404,8375.0
1,11,381,8375.0
1,11,424,8381.0
1,11,426,8387.0
1,11,335,8387.0
1,11,331,8387.0
1,11,410,8398.0
1,11,412,8409.0
1,11,433,8444.0
1,11,427,8444.0
1,11,411,8458.0
1,11,176,8469.0
1,11,256,8481.0
1,11,168,8498.0
1,11,437,8418.0
1,11,419,8439.0
1,11,423,8414.0
1,11,332,8448.0
1,11,280,8634.0
1,11,145,8684.0
1,11,421,8800.0
1,11,130,8636.0
1,11,307,8646.0
1,11,306,8623.0
1,11,312,8644.0
1,11,290,8645.0
1,11,431,8423.0
1,11,436,8392.0
1,11,430,8426.0
1,11,428,8612.0
1,12,473,8345.0
1,12,468,8344.0
1,12,466,8344.0
1,12,454,8346.0
1,12,452,8346.0
1,12,449,8345.0
1,12,448,8345.0
1,12,446,8344.0
1,12,445,8344.0
1,12,441,8344.0
1,12,460,8351.0
1,12,457,8351.0
1,12,442,8351.0
1,12,439,8356.0
1,12,471,8375.0
1,12,461,8376.0
1,12,455,8376.0
1,12,444,8376.0
1,12,440,8375.0
1,12,381,8375.0
1,12,404,8375.0
1,12,447,8386.0
1,12,335,8387.0
1,12,331,8387.0
1,12,458,8400.0
1,12,443,8449.0
1,12,176,8469.0
1,12,256,8481.0
1,12,168,8498.0
1,12,453,8426.0
1,12,456,8437.0
1,12,472,8423.0
1,12,462,8425.0
1,12,332,8448.0
1,12,470,8463.0
1,12,145,8684.0
1,12,467,8740.0
1,12,463,8803.0
1,12,421,8800.0
1,12,469,8677.0
1,12,459,8664.0
1,12,130,8636.0
1,12,307,8646.0
1,12,465,8638.0
1,12,306,8623.0
1,12,312,8644.0
1,12,290,8645.0
1,12,451,8496.0
1,12,464,8573.0
1,12,450,8605.0
1,13,491,8345.0
1,13,488,8346.0
1,13,484,8346.0
1,13,481,8344.0
1,13,478,8345.0
1,13,474,8344.0
1,13,503,8351.0
1,13,502,8351.0
1,13,497,8351.0
1,13,490,8351.0
1,13,483,8351.0
1,13,507,8356.0
1,13,479,8356.0
1,13,499,8375.0
1,13,487,8375.0
1,13,486,8375.0
1,13,485,8375.0
1,13,482,8375.0
1,13,480,8374.0
1,13,477,8375.0
1,13,475,8375.0
1,13,440,8375.0
1,13,404,8375.0
1,13,501,8372.0
1,13,335,8387.0
1,13,331,8387.0
1,13,494,8392.0
1,13,508,8391.0
1,13,168,8498.0
1,13,476,8449.0
1,13,498,8423.0
1,13,506,8431.0
1,13,504,8427.0
1,13,495,8417.0
1,13,332,8448.0
1,13,496,8327.0
1,13,489,8679.0
1,13,145,8684.0
1,13,467,8740.0
1,13,500,8729.0
1,13,463,8803.0
1,13,421,8800.0
1,13,469,8677.0
1,13,130,8636.0
1,13,306,8623.0
1,13,451,8496.0
1,13,492,8623.0
