Simulacion,Generacion,Mejor Fitness,Fitness Promedio
2,0,8346.0,8346.0
2,1,8375.0,8347.12
2,2,8517.0,8360.04
2,3,8517.0,8383.26
2,4,8522.0,8393.58
2,5,8522.0,8404.6
2,6,8522.0,8420.36
2,7,8522.0,8415.44
2,8,8522.0,8414.24
2,9,8535.0,8418.66
2,10,8535.0,8422.54
2,11,8535.0,8408.5
2,12,8535.0,8418.24
2,13,8535.0,8431.35294117647
2,14,8535.0,8428.46
2,15,8535.0,8432.06
2,16,8535.0,8436.68
2,17,8535.0,8430.58
2,18,8535.0,8441.35294117647
2,19,8535.0,8446.960784313726
2,20,8535.0,8436.529411764706
2,21,8535.0,8439.627450980392
2,22,8535.0,8440.7
2,23,8535.0,8437.040816326531
2,24,8535.0,8438.469387755102
2,25,8535.0,8437.039215686274
2,26,8535.0,8440.862745098038
2,27,8535.0,8445.22
2,28,8535.0,8446.84
2,29,8535.0,8445.938775510203
2,30,8535.0,8433.591836734693
2,31,8535.0,8428.8
2,32,8535.0,8432.78431372549
2,33,8535.0,8435.22
2,34,8535.0,8418.12
2,35,8535.0,8422.62
2,36,8535.0,8422.450980392157
2,37,8535.0,8424.288461538461
2,38,8610.0,8430.7
2,39,8629.0,8433.70588235294
2,40,8629.0,8430.26
2,41,8677.0,8427.76
2,42,8677.0,8426.32
2,43,8677.0,8424.78431372549
2,44,8677.0,8437.326530612245
2,45,8677.0,8439.941176470587
2,46,8677.0,8434.58
2,47,8677.0,8430.745098039215
2,48,8677.0,8439.392156862745
2,49,8677.0,8438.56862745098
